record_id,date,pharmacy_id,medicine_id,medicine_category,pharmacy_location_code,supplier_count,current_stock_level,avg_weekly_sales,reorder_quantity,lead_time_days,supplier_delay_frequency,price_change_rate,storage_capacity,previous_shortage_count,dos_per_patient,category_shortage_rate,stock_to_sales_ratio,demand_volatility,seasonal_demand_factor,num_patients,target_stockout
706,2024-07-17,72,21,Diabetes,19,4,102,41,100,23,0.25,0.05,218,0,1.16,0.4,2.49,0.66,1.0,15,1
707,2024-01-20,71,11,Oncology,5,1,161,31,92,1,0.88,-0.04,104,0,2.14,1.0,5.19,0.86,1.0,17,1
708,2024-10-27,63,27,Antibiotic,11,2,109,77,100,58,0.33,0.11,188,0,0.34,0.8,1.42,0.65,1.0,29,1
709,2024-09-25,86,14,Antibiotic,19,4,145,40,89,72,0.29,0.02,287,0,1.21,0.8,3.62,0.29,1.0,21,1
710,2024-08-23,47,45,Antibiotic,13,1,106,25,68,4,0.65,-0.05,191,0,0.8,1.0,4.24,0.88,1.0,37,1
711,2024-03-31,79,21,Diabetes,16,2,114,26,90,38,0.67,0.1,324,0,3.41,1.0,4.38,0.21,1.0,9,1
712,2024-11-29,24,7,Cardiology,16,2,26,48,100,89,0.52,0.11,178,0,0.1,0.5,0.54,0.4,1.0,39,1
713,2024-03-21,6,12,Antibiotic,10,2,218,22,53,23,0.66,0.06,151,0,2.48,1.0,9.91,0.55,1.2,28,1
714,2024-09-18,32,6,Painkiller,15,2,0,45,100,1,0.61,-0.02,399,1,0.0,0.6,0.0,0.74,1.0,17,1
715,2024-02-16,31,13,Cardiology,19,1,11,19,74,10,0.44,-0.02,126,0,0.18,1.0,0.58,0.73,1.0,23,1
716,2024-10-11,36,34,Antibiotic,4,1,75,14,28,51,0.74,0.12,141,0,1.21,0.9,5.36,0.22,1.0,31,1
717,2024-04-28,94,7,Cardiology,3,1,146,43,100,85,0.92,0.13,456,0,0.91,1.0,3.4,0.19,1.0,26,1
718,2024-01-05,93,7,Antibiotic,11,2,196,83,100,69,0.6,0.14,339,0,16.53,1.0,2.36,0.13,1.4,1,1
719,2024-03-02,62,5,Oncology,10,2,119,29,100,3,0.62,0.11,151,0,1.37,1.0,4.1,0.23,1.0,21,1
720,2024-06-09,75,26,Painkiller,12,3,35,48,100,26,0.77,0.07,406,0,0.85,0.9,0.73,0.26,1.2,6,1
721,2024-11-30,39,2,Painkiller,9,3,202,36,85,2,0.37,-0.03,367,0,1.57,1.0,5.61,0.68,1.0,25,1
722,2024-09-18,36,33,Painkiller,3,4,81,24,61,73,0.3,0.16,494,0,0.74,0.7,3.38,0.21,1.0,32,1
723,2024-12-26,25,10,Cardiology,2,4,74,37,100,5,0.34,-0.03,329,0,0.52,0.7,2.0,0.11,1.0,27,1
724,2024-09-13,56,36,Diabetes,20,2,85,34,74,8,0.86,0.04,240,1,2.19,0.4,2.5,0.46,1.0,8,1
725,2024-02-22,62,9,Diabetes,14,2,84,51,100,59,0.87,-0.1,178,0,0.82,0.9,1.65,0.47,1.0,14,1
726,2024-12-03,29,30,Cardiology,16,2,157,36,97,5,0.45,0.06,257,0,1.13,0.8,4.36,0.69,1.0,27,1
727,2024-04-12,53,8,Cardiology,11,2,34,37,85,5,0.69,-0.01,127,0,0.24,1.0,0.92,0.78,1.0,27,1
728,2024-06-30,99,18,Antibiotic,5,3,70,54,100,14,0.51,-0.1,186,0,0.34,1.0,1.3,0.73,1.0,27,1
729,2024-11-09,61,23,Painkiller,3,4,44,40,100,38,0.53,0.11,212,0,0.21,1.0,1.1,0.76,1.0,37,1
730,2024-09-13,53,34,Diabetes,9,3,203,42,100,15,0.24,-0.03,235,0,2.26,0.5,4.83,0.26,1.0,15,1
731,2024-08-11,69,47,Oncology,14,3,0,45,100,40,0.22,0.12,419,0,0.0,0.9,0.0,0.74,1.0,6,1
732,2024-09-01,27,28,Diabetes,6,1,82,43,100,1,0.23,-0.1,223,0,0.67,0.6,1.91,0.64,1.0,20,1
733,2024-10-06,17,3,Cardiology,11,2,52,35,100,66,0.53,0.01,499,0,0.69,1.0,1.49,0.33,1.0,15,1
734,2024-02-21,89,2,Antibiotic,11,1,80,53,100,1,0.92,-0.1,482,0,0.35,1.0,1.51,0.1,1.4,30,1
735,2024-02-08,64,7,Painkiller,8,2,0,37,100,7,0.53,0.19,182,0,0.0,0.5,0.0,0.19,1.0,26,1
736,2024-09-15,98,36,Cardiology,8,2,62,31,100,2,0.56,0.16,460,0,0.45,0.5,2.0,0.56,1.0,31,1
737,2024-06-08,32,31,Painkiller,15,3,94,53,100,9,0.93,0.2,306,0,0.46,1.0,1.77,0.36,1.2,27,1
738,2024-03-21,89,29,Antibiotic,8,3,0,54,100,14,0.25,0.07,142,0,0.0,1.0,0.0,0.6,1.2,22,1
739,2024-01-27,17,28,Cardiology,2,2,179,40,100,10,0.48,0.2,154,0,2.61,1.0,4.47,0.79,1.0,12,1
740,2024-07-03,50,29,Oncology,20,4,110,24,81,15,0.48,-0.01,136,0,1.46,1.0,4.58,0.36,1.0,22,1
741,2024-06-29,58,14,Painkiller,7,4,45,50,100,56,0.35,0.1,207,0,0.3,1.0,0.9,0.12,1.2,21,1
742,2024-10-27,98,12,Painkiller,13,1,0,18,37,81,0.55,0.05,410,1,0.0,0.6,0.0,0.42,1.0,19,1
743,2024-06-23,53,41,Painkiller,20,3,21,53,100,12,0.3,0.01,391,0,0.18,1.0,0.4,0.72,1.2,15,1
744,2024-05-27,96,26,Cardiology,3,3,62,48,100,5,0.82,0.13,471,0,0.36,0.7,1.29,0.28,1.0,25,1
745,2024-09-01,91,4,Oncology,17,4,71,41,100,2,0.6,-0.02,212,0,0.93,1.0,1.73,0.25,1.0,13,1
746,2024-04-16,36,10,Cardiology,17,1,5,14,40,72,0.39,0.05,218,0,0.1,1.0,0.36,0.33,1.0,24,1
747,2024-10-05,62,39,Cardiology,18,3,110,62,100,81,0.79,0.14,115,0,0.78,1.0,1.77,0.27,1.0,16,1
748,2024-03-01,55,1,Diabetes,6,1,148,18,46,57,0.82,0.16,134,0,3.2,1.0,8.22,0.51,1.0,18,1
749,2024-09-12,40,49,Cardiology,3,1,172,34,100,77,0.87,-0.07,134,0,7.08,0.6,5.06,0.43,1.0,5,1
750,2024-09-01,91,11,Painkiller,14,2,90,20,54,28,0.38,0.12,430,0,2.42,0.8,4.5,0.24,1.0,13,0
751,2024-07-18,18,41,Painkiller,3,2,161,57,100,4,0.81,0.03,149,0,1.1,1.0,2.82,0.43,1.2,18,1
752,2024-05-26,48,36,Cardiology,8,2,82,43,100,11,0.39,0.2,298,0,0.53,0.8,1.91,0.89,1.0,25,1
753,2024-09-08,96,37,Diabetes,2,1,86,52,100,11,0.72,0.02,418,0,1.29,0.7,1.65,0.39,1.0,9,1
754,2024-04-22,47,7,Cardiology,4,2,54,7,24,11,0.89,0.18,160,0,3.18,1.0,7.71,0.84,1.0,17,1
755,2024-05-23,14,26,Antibiotic,6,2,133,17,59,1,0.52,-0.06,360,0,2.74,1.0,7.82,0.62,1.0,20,1
756,2024-03-13,83,30,Cardiology,17,2,87,9,23,14,0.65,0.0,445,0,5.21,1.0,9.67,0.49,1.0,13,1
757,2024-09-15,34,44,Cardiology,15,1,51,28,75,9,0.54,-0.01,170,0,0.53,0.7,1.82,0.52,1.0,24,1
758,2024-01-13,51,16,Oncology,10,2,28,27,70,30,0.48,-0.1,170,0,0.43,1.0,1.04,0.16,1.0,17,1
759,2024-09-25,38,8,Diabetes,2,2,59,28,70,14,0.84,0.05,245,0,0.78,0.8,2.11,0.86,1.0,19,1
760,2024-01-06,19,50,Oncology,1,3,92,29,77,75,0.34,-0.1,168,0,1.48,1.0,3.17,0.72,1.0,15,1
761,2024-06-17,37,14,Painkiller,12,2,51,56,100,16,0.74,0.04,309,0,0.38,1.0,0.91,0.3,1.2,17,1
762,2024-06-23,71,39,Cardiology,12,4,75,5,20,3,0.47,0.12,285,0,52.5,1.0,15.0,0.69,1.0,2,1
763,2024-07-07,77,49,Cardiology,11,1,102,33,100,13,0.85,0.07,124,0,1.27,1.0,3.09,0.43,1.0,17,1
764,2024-01-14,28,32,Painkiller,17,1,14,50,100,15,0.39,-0.03,211,0,0.07,1.0,0.28,0.56,1.0,27,1
765,2024-06-13,13,45,Painkiller,11,2,31,66,100,81,0.59,0.08,356,0,0.12,1.0,0.47,0.38,1.2,28,1
766,2024-05-24,46,2,Oncology,20,1,0,49,100,53,0.58,0.05,261,0,0.0,1.0,0.0,0.26,1.0,16,1
767,2024-08-08,6,32,Diabetes,6,3,144,29,100,2,0.62,0.03,272,0,2.04,1.0,4.97,0.45,1.0,17,1
768,2024-01-20,3,43,Diabetes,9,1,27,51,100,6,0.65,-0.08,420,0,0.2,0.7,0.53,0.32,1.0,19,1
769,2024-06-20,25,9,Cardiology,20,4,121,21,53,1,0.41,0.01,409,0,2.69,1.0,5.76,0.36,1.0,15,1
770,2024-04-07,82,12,Diabetes,12,3,92,37,100,9,0.31,-0.07,215,0,0.67,0.9,2.49,0.68,1.0,26,1
771,2024-12-18,17,45,Painkiller,9,2,129,37,100,2,0.19,-0.1,336,0,1.16,0.6,3.49,0.81,1.0,21,1
772,2024-05-06,85,20,Painkiller,7,1,100,68,100,2,0.81,0.07,150,0,0.43,0.9,1.47,0.14,1.0,24,1
773,2024-02-14,25,41,Oncology,9,2,178,24,67,11,0.51,0.05,428,0,1.92,0.9,7.42,0.69,1.0,27,1
774,2024-12-16,41,13,Oncology,14,4,56,5,20,1,0.37,-0.09,316,0,13.07,1.0,11.2,0.15,1.0,6,0
775,2024-08-28,38,47,Diabetes,1,1,140,31,100,8,0.7,0.15,294,0,1.13,1.0,4.52,0.44,1.0,28,1
776,2024-07-06,77,17,Diabetes,11,1,137,43,100,8,0.71,0.08,494,0,1.01,0.5,3.19,0.31,1.0,22,1
777,2024-11-05,88,11,Diabetes,10,1,32,32,70,32,0.51,-0.07,134,0,0.44,1.0,1.0,0.86,1.0,16,1
778,2024-11-16,92,24,Antibiotic,9,1,113,54,100,2,0.9,0.06,338,0,0.36,1.0,2.09,0.83,1.2,41,1
779,2024-05-27,71,9,Diabetes,12,3,39,30,100,14,0.63,0.06,272,0,0.76,1.0,1.3,0.26,1.0,12,1
780,2024-08-21,26,43,Cardiology,9,2,83,5,20,73,0.63,0.0,338,0,23.24,1.0,16.6,0.63,1.0,5,1
781,2024-12-16,65,26,Cardiology,8,4,181,32,68,9,0.01,0.02,235,0,1.52,0.9,5.66,0.66,1.0,26,1
782,2024-05-10,38,29,Cardiology,10,1,106,29,98,12,0.85,0.2,263,0,1.97,0.9,3.66,0.11,1.0,13,1
783,2024-09-17,89,25,Cardiology,3,2,71,25,99,15,0.49,0.06,256,1,1.42,0.8,2.84,0.14,1.0,14,1
784,2024-08-05,42,5,Oncology,1,1,51,29,68,2,0.62,-0.03,272,0,0.47,1.0,1.76,0.31,1.0,26,1
785,2024-08-28,88,10,Painkiller,7,4,127,27,68,38,0.37,-0.05,484,0,1.27,1.0,4.7,0.6,1.2,26,1
786,2024-10-11,84,18,Cardiology,4,2,15,39,100,19,0.77,-0.02,220,0,0.15,1.0,0.38,0.29,1.0,18,1
787,2024-12-13,85,37,Cardiology,8,1,70,30,100,10,0.71,-0.02,419,0,0.82,1.0,2.33,0.58,1.0,20,1
788,2024-11-12,31,39,Antibiotic,12,4,103,13,26,7,0.45,0.02,420,0,2.22,1.0,7.92,0.69,1.2,25,1
789,2024-04-22,61,43,Cardiology,14,2,90,18,63,5,0.74,0.06,385,0,1.94,1.0,5.0,0.44,1.0,18,1
790,2024-05-29,28,2,Cardiology,2,2,35,32,100,73,0.64,0.07,335,0,0.25,1.0,1.09,0.52,1.0,31,1
791,2024-07-19,7,15,Diabetes,10,2,117,33,81,37,0.73,0.1,137,0,4.14,0.6,3.55,0.59,1.0,6,1
792,2024-08-24,95,14,Antibiotic,5,2,2,9,30,52,0.41,0.13,286,0,0.06,1.0,0.22,0.23,1.0,26,1
793,2024-01-06,82,47,Oncology,10,3,137,19,38,11,0.64,-0.1,276,0,1.33,1.0,7.21,0.46,1.0,38,1
794,2024-11-30,48,6,Diabetes,6,1,156,21,52,19,0.77,0.1,260,0,3.06,1.0,7.43,0.75,1.0,17,1
795,2024-02-19,53,13,Oncology,14,3,88,8,31,5,0.52,0.2,173,0,3.85,1.0,11.0,0.61,1.0,20,1
796,2024-08-23,29,25,Oncology,10,1,79,17,62,4,0.46,0.2,199,0,1.55,1.0,4.65,0.25,1.0,21,1
797,2024-05-13,25,43,Antibiotic,2,3,192,35,94,8,0.37,0.19,240,0,1.48,1.0,5.49,0.5,1.0,26,1
798,2024-02-29,96,43,Diabetes,10,2,145,55,100,8,0.89,0.2,469,0,3.69,1.0,2.64,0.89,1.0,5,1
799,2024-06-29,54,44,Painkiller,20,3,129,40,84,13,0.51,0.12,296,0,0.5,1.0,3.23,0.11,1.2,45,0
800,2024-10-16,83,9,Antibiotic,9,1,161,65,100,13,0.63,0.06,391,0,0.79,1.0,2.48,0.34,1.0,22,1
801,2024-02-19,46,2,Oncology,14,2,79,5,20,45,0.92,0.08,341,0,8.51,1.0,15.8,0.56,1.0,13,1
802,2024-11-30,57,21,Antibiotic,18,2,70,9,28,9,0.23,-0.05,306,0,1.81,1.0,7.78,0.82,1.2,30,1
803,2024-12-05,2,29,Oncology,2,1,108,19,41,14,0.75,0.06,312,0,1.89,1.0,5.68,0.8,1.0,21,1
804,2024-10-18,70,13,Antibiotic,14,3,119,24,93,12,0.29,0.04,110,0,4.34,1.0,4.96,0.81,1.0,8,1
805,2024-12-08,70,14,Cardiology,17,3,71,26,74,5,0.69,0.12,176,0,1.37,1.0,2.73,0.4,1.0,14,1
806,2024-08-15,67,44,Diabetes,18,2,117,40,100,2,0.65,0.09,308,0,2.56,1.0,2.92,0.26,1.0,8,1
807,2024-09-06,38,35,Antibiotic,4,2,111,22,85,15,0.54,0.07,148,0,1.41,0.9,5.05,0.37,1.0,25,1
808,2024-03-23,62,29,Oncology,1,4,61,33,93,89,0.0,-0.08,350,0,0.72,1.0,1.85,0.18,1.0,18,1
809,2024-07-19,71,15,Antibiotic,11,1,102,22,62,9,0.45,0.12,360,0,1.12,1.0,4.64,0.38,1.0,29,1
810,2024-04-14,90,41,Oncology,18,4,136,21,48,12,0.25,0.12,467,0,15.11,1.0,6.48,0.12,1.0,3,0
811,2024-11-19,96,8,Oncology,10,1,103,22,55,7,0.68,0.1,280,0,1.56,1.0,4.68,0.68,1.0,21,1
812,2024-12-31,81,27,Antibiotic,18,4,81,61,100,41,0.68,0.03,456,0,0.85,0.6,1.33,0.41,1.4,11,1
813,2024-07-08,62,25,Oncology,8,1,103,23,56,66,0.79,-0.1,398,0,1.84,1.0,4.48,0.5,1.0,17,1
814,2024-10-14,100,29,Antibiotic,13,1,25,53,100,7,0.97,0.08,105,0,0.41,1.0,0.47,0.48,1.0,8,1
815,2024-05-12,83,14,Cardiology,3,2,35,62,100,12,0.58,-0.0,159,0,0.3,1.0,0.56,0.15,1.0,13,1
816,2024-01-26,88,4,Painkiller,14,3,48,25,57,25,0.77,0.03,391,0,0.96,1.0,1.92,0.61,1.0,14,1
817,2024-09-30,28,33,Oncology,19,1,208,43,100,13,0.96,0.2,126,0,1.47,1.0,4.84,0.25,1.0,23,1
818,2024-04-02,99,18,Diabetes,13,3,106,41,100,1,0.66,0.09,261,1,1.29,1.0,2.59,0.4,1.0,14,1
819,2024-03-19,35,36,Painkiller,20,3,30,15,47,4,0.63,0.02,210,0,14.0,0.6,2.0,0.41,1.0,1,0
820,2024-03-10,26,2,Cardiology,9,3,108,54,100,77,0.57,0.1,412,0,1.0,1.0,2.0,0.81,1.0,14,1
821,2024-08-15,30,44,Oncology,20,2,0,41,100,8,0.66,0.04,497,0,0.0,1.0,0.0,0.77,1.0,15,1
822,2024-09-21,72,35,Painkiller,11,2,82,32,71,2,0.48,-0.01,371,0,1.2,0.8,2.56,0.28,1.0,15,1
823,2024-04-29,75,2,Painkiller,19,1,193,17,62,30,0.64,0.15,196,0,79.47,0.8,11.35,0.86,1.0,1,0
824,2024-07-08,3,36,Diabetes,15,2,57,56,100,57,0.37,0.06,471,0,0.65,0.7,1.02,0.28,1.0,11,1
825,2024-03-08,69,11,Antibiotic,6,3,72,23,58,3,0.36,0.16,212,0,0.88,1.0,3.13,0.57,1.2,25,1
826,2024-01-19,89,38,Cardiology,9,4,167,33,100,15,0.45,0.09,276,0,1.48,1.0,5.06,0.72,1.0,24,1
827,2024-01-16,23,45,Antibiotic,14,2,74,53,100,15,0.23,0.09,500,0,0.36,1.0,1.4,0.8,1.4,27,1
828,2024-08-01,86,18,Cardiology,13,4,88,6,20,2,0.14,0.03,298,0,4.28,1.0,14.67,0.46,1.0,24,1
829,2024-06-03,1,50,Antibiotic,5,1,194,54,100,4,0.72,-0.04,214,0,1.05,1.0,3.59,0.74,1.0,24,1
830,2024-08-04,58,41,Painkiller,5,4,135,65,100,4,0.27,0.06,119,0,0.81,1.0,2.08,0.67,1.2,18,1
831,2024-03-26,34,43,Painkiller,12,3,76,39,100,88,0.52,0.04,269,0,0.72,0.6,1.95,0.58,1.0,19,1
832,2024-12-30,57,36,Antibiotic,5,2,46,38,92,11,0.69,0.02,322,0,0.29,0.7,1.21,0.79,1.4,29,1
833,2024-03-14,56,35,Antibiotic,7,2,108,45,100,4,0.37,-0.1,301,0,0.84,1.0,2.4,0.15,1.2,20,1
834,2024-06-28,71,41,Painkiller,10,2,98,75,100,1,0.67,-0.02,329,0,0.91,1.0,1.31,0.21,1.2,10,1
835,2024-04-06,6,32,Oncology,3,2,137,53,100,4,0.76,0.04,290,0,4.52,1.0,2.58,0.75,1.0,4,1
836,2024-01-25,2,16,Oncology,9,2,169,45,100,15,0.49,0.1,407,0,2.02,1.0,3.76,0.67,1.0,13,1
837,2024-11-02,16,1,Oncology,16,4,85,22,81,39,0.47,-0.02,371,0,2.25,1.0,3.86,0.54,1.0,12,1
838,2024-05-27,14,14,Painkiller,8,4,35,20,79,19,0.16,-0.1,489,0,1.22,1.0,1.75,0.31,1.0,10,1
839,2024-10-22,40,1,Antibiotic,17,1,0,24,66,14,0.87,0.04,159,0,0.0,1.0,0.0,0.89,1.0,21,1
840,2024-01-10,21,1,Cardiology,4,2,69,49,100,1,0.64,0.17,206,0,0.28,1.0,1.41,0.14,1.0,35,1
841,2024-09-10,75,16,Cardiology,7,2,149,23,65,11,0.34,0.08,163,0,3.02,0.9,6.48,0.54,1.0,15,1
842,2024-03-25,69,27,Painkiller,13,1,26,54,100,10,0.57,0.14,124,0,0.22,0.7,0.48,0.71,1.0,15,1
843,2024-01-01,72,38,Oncology,19,2,154,23,91,87,0.53,0.02,187,0,3.61,1.0,6.7,0.4,1.0,13,1
844,2024-10-14,53,7,Antibiotic,1,4,21,32,71,79,0.0,0.19,280,0,0.23,1.0,0.66,0.1,1.0,20,1
845,2024-01-18,98,27,Cardiology,16,1,131,32,100,8,0.82,-0.01,321,0,0.92,1.0,4.09,0.4,1.0,31,1
846,2024-08-16,93,14,Oncology,1,2,134,45,100,10,1.0,0.02,354,0,0.95,1.0,2.98,0.44,1.0,22,1
847,2024-05-30,79,8,Cardiology,17,2,123,42,100,52,0.81,0.13,322,0,0.85,1.0,2.93,0.67,1.0,24,1
848,2024-12-22,14,4,Painkiller,14,3,86,35,100,89,0.3,0.12,242,0,0.75,0.7,2.46,0.46,1.0,23,0
849,2024-11-21,93,23,Oncology,8,3,143,70,100,4,0.31,-0.01,341,0,0.65,1.0,2.04,0.23,1.0,22,1
850,2024-10-15,14,21,Cardiology,19,3,13,27,59,6,0.48,0.07,180,0,0.15,1.0,0.48,0.76,1.0,23,1
851,2024-05-04,3,49,Cardiology,3,3,77,7,20,74,0.4,-0.1,195,0,5.5,1.0,11.0,0.85,1.0,14,1
852,2024-02-28,74,13,Oncology,20,3,47,23,72,44,0.16,0.09,140,0,1.19,1.0,2.04,0.23,1.0,12,1
853,2024-02-24,4,23,Painkiller,11,1,41,40,100,60,0.92,0.03,230,0,0.48,0.6,1.02,0.8,1.0,15,1
854,2024-11-20,52,50,Painkiller,11,4,138,70,100,13,0.22,0.15,365,0,0.63,1.0,1.97,0.23,1.0,22,1
855,2024-01-31,75,50,Antibiotic,3,3,74,65,100,11,0.97,-0.03,171,0,0.38,1.0,1.14,0.3,1.4,21,1
856,2024-10-19,84,1,Cardiology,16,1,112,33,85,2,0.69,-0.09,173,0,0.85,1.0,3.39,0.58,1.0,28,1
857,2024-01-25,55,26,Oncology,20,4,86,32,68,22,0.54,-0.01,161,0,1.45,1.0,2.69,0.55,1.0,13,1
858,2024-06-22,79,19,Diabetes,10,1,87,47,100,46,0.92,0.08,238,0,0.72,1.0,1.85,0.11,1.0,18,1
859,2024-12-26,7,21,Oncology,10,2,2,5,20,2,0.24,0.12,256,0,0.12,1.0,0.4,0.79,1.0,24,1
860,2024-11-13,60,31,Diabetes,16,2,101,27,66,13,0.57,-0.05,334,0,1.75,1.0,3.74,0.47,1.0,15,1
861,2024-10-14,31,20,Diabetes,13,1,76,35,77,2,0.95,0.04,491,0,0.43,1.0,2.17,0.45,1.0,35,1
862,2024-03-31,80,3,Painkiller,4,3,167,54,100,1,0.18,-0.07,366,0,1.08,0.8,3.09,0.69,1.0,20,1
863,2024-10-30,2,1,Oncology,5,2,114,16,62,11,0.48,-0.05,248,0,3.33,1.0,7.12,0.32,1.0,15,1
864,2024-03-01,87,10,Cardiology,10,2,138,32,76,1,0.46,-0.01,447,0,2.74,1.0,4.31,0.39,1.0,11,1
865,2024-04-29,37,10,Painkiller,14,2,138,51,100,13,0.6,0.05,185,0,0.95,0.8,2.71,0.79,1.0,20,1
866,2024-03-21,92,2,Oncology,1,2,110,34,85,2,0.57,-0.05,310,0,1.62,1.0,3.24,0.68,1.0,14,1
867,2024-08-01,30,24,Diabetes,2,3,69,52,100,1,0.28,-0.05,129,0,1.86,1.0,1.33,0.41,1.0,5,1
868,2024-02-15,38,36,Oncology,8,2,0,32,100,8,0.7,-0.04,287,0,0.0,1.0,0.0,0.33,1.0,12,1
869,2024-01-14,53,9,Diabetes,11,1,48,35,100,13,0.25,0.01,178,0,0.32,0.8,1.37,0.22,1.0,30,1
870,2024-10-02,48,13,Oncology,2,2,71,38,100,85,0.52,-0.01,414,0,0.87,1.0,1.87,0.6,1.0,15,1
871,2024-08-30,13,36,Oncology,19,3,148,5,20,60,0.57,0.1,449,0,29.6,1.0,29.6,0.75,1.0,7,1
872,2024-04-21,13,38,Diabetes,4,1,119,60,100,32,0.77,0.1,257,0,0.87,1.0,1.98,0.29,1.0,16,1
873,2024-04-26,6,14,Diabetes,11,1,104,69,100,10,0.64,0.0,119,0,1.51,1.0,1.51,0.67,1.0,7,1
874,2024-07-24,18,10,Painkiller,6,2,232,57,100,8,0.62,0.01,476,0,1.02,1.0,4.07,0.53,1.2,28,1
875,2024-08-07,15,24,Cardiology,1,2,91,9,27,76,0.61,0.2,359,0,2.36,1.0,10.11,0.89,1.0,30,1
876,2024-05-31,66,8,Painkiller,18,2,62,47,100,15,0.9,0.02,473,0,0.44,1.0,1.32,0.38,1.0,21,1
877,2024-10-17,29,43,Oncology,4,1,102,15,51,74,0.81,0.07,338,0,2.38,1.0,6.8,0.9,1.0,20,1
878,2024-05-25,52,11,Diabetes,8,1,109,21,51,27,0.96,0.13,179,0,1.45,1.0,5.19,0.37,1.0,25,1
879,2024-08-29,99,1,Cardiology,11,3,112,46,100,90,0.54,0.03,166,0,1.07,1.0,2.43,0.39,1.0,16,1
880,2024-03-10,91,43,Cardiology,3,3,116,23,50,1,0.58,0.07,395,0,3.92,1.0,5.04,0.57,1.0,9,1
881,2024-06-06,65,33,Antibiotic,19,3,87,49,98,60,0.66,0.11,492,0,0.52,1.0,1.78,0.17,1.0,24,1
882,2024-02-06,73,1,Oncology,5,4,61,20,79,5,0.25,0.0,341,0,1.12,1.0,3.05,0.36,1.0,19,1
883,2024-05-06,5,44,Oncology,18,4,106,32,88,29,0.37,0.03,101,0,3.31,1.0,3.31,0.21,1.0,7,1
884,2024-12-05,21,29,Oncology,15,3,151,11,38,1,0.43,0.06,371,0,4.18,1.0,13.73,0.22,1.0,23,1
885,2024-07-14,9,33,Cardiology,10,4,9,45,100,12,0.54,0.09,163,0,0.06,1.0,0.2,0.51,1.0,23,1
886,2024-03-19,24,21,Painkiller,2,4,159,35,100,9,0.23,0.11,208,0,2.45,0.9,4.54,0.61,1.0,13,1
887,2024-11-03,25,21,Cardiology,13,2,78,34,100,4,0.93,-0.05,182,0,0.64,0.6,2.29,0.83,1.0,25,1
888,2024-10-15,87,24,Cardiology,1,4,64,26,58,37,0.25,0.09,384,0,0.66,1.0,2.46,0.22,1.0,26,1
889,2024-08-14,46,21,Painkiller,13,1,60,47,100,81,1.0,0.08,233,1,0.37,1.0,1.28,0.15,1.2,24,1
890,2024-09-25,21,14,Antibiotic,19,4,142,61,100,39,0.23,0.05,500,0,1.09,1.0,2.33,0.37,1.0,15,1
891,2024-09-07,80,8,Diabetes,11,1,134,65,100,9,0.87,-0.08,325,0,0.96,0.9,2.06,0.4,1.0,15,1
892,2024-10-09,32,16,Cardiology,5,1,158,40,100,10,1.0,0.01,462,0,1.54,1.0,3.95,0.67,1.0,18,1
893,2024-10-31,42,7,Painkiller,6,3,157,36,100,12,0.39,0.1,260,0,1.45,0.7,4.36,0.57,1.0,21,1
894,2024-11-30,84,28,Antibiotic,1,1,37,55,100,57,0.75,-0.06,130,0,0.25,1.0,0.67,0.66,1.2,19,1
895,2024-06-29,52,19,Oncology,4,1,18,8,24,10,0.8,0.11,433,0,2.25,0.5,2.25,0.11,1.0,7,1
896,2024-12-13,42,26,Antibiotic,17,4,193,47,100,15,0.64,-0.03,165,0,1.03,0.8,4.11,0.38,1.4,28,1
897,2024-04-27,30,38,Oncology,20,2,21,32,100,2,0.67,0.15,173,0,0.26,1.0,0.66,0.75,1.0,18,1
898,2024-12-10,53,30,Cardiology,2,2,43,36,100,5,0.67,-0.04,302,0,0.42,1.0,1.19,0.2,1.0,20,1
899,2024-05-09,26,24,Diabetes,3,2,116,52,100,2,0.72,0.17,130,0,0.71,1.0,2.23,0.73,1.0,22,1
900,2024-12-15,31,15,Painkiller,4,1,51,43,100,89,0.84,-0.1,487,0,0.83,0.7,1.19,0.68,1.0,10,1
901,2024-08-19,74,31,Diabetes,8,1,34,47,100,11,0.83,0.08,100,0,0.2,1.0,0.72,0.48,1.0,25,1
902,2024-05-08,100,18,Painkiller,6,1,37,37,100,2,0.65,0.0,457,0,0.41,1.0,1.0,0.18,1.0,17,1
903,2024-07-27,79,47,Cardiology,3,1,11,32,100,40,0.8,0.05,396,0,0.08,1.0,0.34,0.75,1.0,29,1
904,2024-02-02,76,49,Cardiology,7,2,135,51,100,4,0.7,0.11,148,0,0.84,1.0,2.65,0.9,1.0,22,1
905,2024-10-29,88,26,Cardiology,15,2,108,45,100,68,0.69,0.06,319,0,0.54,1.0,2.4,0.1,1.0,31,1
906,2024-04-10,16,11,Antibiotic,4,1,86,33,78,4,0.41,-0.03,494,0,0.87,1.0,2.61,0.78,1.2,21,1
907,2024-05-29,95,8,Diabetes,15,2,61,33,66,12,0.55,-0.01,398,0,1.85,1.0,1.85,0.86,1.0,7,1
908,2024-08-01,39,25,Oncology,10,1,99,6,20,5,0.86,0.17,398,0,11.55,1.0,16.5,0.75,1.0,10,1
909,2024-05-23,2,45,Oncology,15,3,0,24,59,79,0.62,0.08,296,0,0.0,1.0,0.0,0.64,1.0,21,1
910,2024-07-29,58,37,Antibiotic,20,2,112,65,100,1,0.48,-0.07,416,0,0.6,1.0,1.72,0.54,1.0,20,1
